emp_id,status,location,level,gender,emp_age,rating,mgr_rating,mgr_reportees,mgr_age,mgr_tenure,compensation,percent_hike,hiring_score,hiring_source,no_previous_companies_worked,distance_from_home,total_dependents,marital_status,education,promotion_last_2_years,no_leaves_taken,total_experience,monthly_overtime_hrs,date_of_joining,last_working_date,department,mgr_id,cutoff_date,turnover,mgr_effectiveness,career_satisfaction,perf_satisfaction,work_satisfaction
E3408,Active,New York,Analyst,Male,26.43,Above Average,Excellent,9,42.9,2.63,59628,12,73,Employee Referral,1,5,5,Single,Bachelors,No,8,7.36,1,01/02/2012,NA,Customer Operations,E1854,31/12/2014,0,0.74,0.75,0.63,0.78
E3412,Active,Chicago,Analyst,Female,29.7,Above Average,Acceptable,9,38.77,2.15,79572,10,73,Social Media,3,14,3,Single,Bachelors,No,9,9.24,4,29/01/2010,NA,Customer Operations,E12620,31/12/2014,0,0.67,0.67,0.67,0.78
E3416,Active,Chicago,Analyst,Female,25.59,Acceptable,Acceptable,16,25.89,3.84,39420,8,71,Employee Referral,2,24,5,Single,Bachelors,No,14,4,0,09/12/2011,NA,Customer Operations,E8030,31/12/2014,0,1,1,1,1
E3417,Active,Chicago,Specialist,Male,27.82,Above Average,Above Average,21,24.9,4.01,68532,14,71,Consultant,2,24,2,Single,Bachelors,Yes,23,6.4,0,09/07/2009,NA,Customer Operations,E4955,31/12/2014,0,0.6,0.68,0.57,0.75
E3438,Active,Chicago,Analyst,Female,26.68,Excellent,Above Average,13,35.39,11.34,65376,14,72,Job Fairs,8,13,2,Single,Bachelors,No,2,7.11,10,25/03/2011,NA,Customer Operations,E9097,31/12/2014,0,0.84,0.85,0.85,0.84
E3443,Active,New York,Analyst,Female,27.19,Acceptable,Above Average,10,33.53,8.42,41460,10,71,Walk-In,6,17,3,Single,Bachelors,No,6,5.04,8,11/01/2012,NA,Customer Operations,E13501,31/12/2014,0,0.98,1,1,0.97
E3448,Active,Orlando,Analyst,Male,34.74,Below Average,Above Average,22,30.4,3.02,62376,8,85,Walk-In,1,12,9,Married,Bachelors,No,3,16.49,6,11/02/2004,NA,Customer Operations,E8767,31/12/2014,0,0.73,0.8,0.6,0.92
E3460,Active,Chicago,Analyst,Female,28.41,Acceptable,Acceptable,10,26.7,2.87,49716,8,73,Consultant,2,10,2,Single,Bachelors,No,18,5.1,2,02/03/2012,NA,Customer Operations,E7063,31/12/2014,0,0.24,0.42,0.33,0.85
E3462,Active,Chicago,Specialist,Male,31.89,Acceptable,Above Average,10,45.94,12.5,85608,12,70,Job Fairs,2,11,2,Single,Bachelors,Yes,21,8.82,7,12/07/2006,NA,Customer Operations,E13921,31/12/2014,0,0.65,0.71,0.62,0.83
E3465,Active,Chicago,Analyst,Male,27.78,Acceptable,Above Average,21,24.9,4.01,58176,9,74,Consultant,6,19,4,Single,Bachelors,No,5,10,6,23/09/2011,NA,Customer Operations,E4955,31/12/2014,0,0.6,0.68,0.57,0.75
E3467,Inactive,Orlando,Analyst,Male,32.19,Acceptable,Excellent,3,30.42,2.36,42180,9,70,Job Fairs,7,22,5,Married,Bachelors,No,8,11.06,8,03/02/2010,30/01/2014,Customer Operations,E1260,31/12/2014,1,0.77,0.85,0.79,0.88
E3477,Active,Chicago,Analyst,Female,27.21,Above Average,Acceptable,10,29.01,0.81,52776,11,70,Walk-In,5,17,4,Single,Bachelors,Yes,18,5.67,8,29/12/2010,NA,Customer Operations,E9351,31/12/2014,0,0.95,1,1,0.88
E3488,Active,Chicago,Analyst,Female,32.38,Above Average,Above Average,10,30.34,1.23,97308,15,68,Company Website,0,11,5,Single,Bachelors,No,11,8.68,6,07/02/2004,NA,Customer Operations,E12078,31/12/2014,0,0.99,1,1,0.98
E3494,Active,Chicago,Analyst,Male,24.2,Above Average,Above Average,9,31.91,2.09,41280,14,72,Job Boards,9,23,3,Married,Bachelors,No,10,4.02,3,02/05/2012,NA,Customer Operations,E1171,31/12/2014,0,0.83,0.9,0.8,0.82
E350,Active,New York,Analyst,Male,26.68,Acceptable,Below Average,14,42.41,4.49,57528,7,72,Company Website,7,7,2,Single,Bachelors,No,19,4.95,0,29/02/2012,NA,Customer Operations,E13428,31/12/2014,0,0.6,0.8,0.53,0.63
E3512,Inactive,Chicago,Analyst,Male,23.59,Acceptable,Above Average,10,28.93,2.44,36288,11,71,Company Website,8,13,2,Single,Bachelors,No,15,4.92,8,18/04/2012,30/04/2014,Customer Operations,E12229,31/12/2014,1,0.252,0.33,0.33,0.82
E3526,Inactive,Chicago,Analyst,Male,25.01,Unacceptable,Above Average,16,33.68,6.41,34992,0,74,Job Boards,8,14,9,Single,Bachelors,No,25,3.99,5,04/07/2012,12/10/2014,Customer Operations,E12897,31/12/2014,1,0.616,0.86,1,0.95
E3527,Active,Chicago,Analyst,Male,25.25,Above Average,Acceptable,21,34.73,2.65,58296,13,70,Employee Referral,0,5,2,Single,Bachelors,No,5,5.25,8,22/10/2010,NA,Customer Operations,E5357,31/12/2014,0,0.79,0.77,0.85,0.8
E3538,Active,Chicago,Analyst,Female,33.15,Below Average,Above Average,20,31.08,8.51,59316,6,74,Consultant,4,12,6,Married,Bachelors,No,25,9.15,7,12/03/2008,NA,Customer Operations,E5424,31/12/2014,0,0.644,0.91,0.9,0.94
E354,Active,Orlando,Analyst,Male,28.04,Acceptable,Acceptable,11,32.3,10.8,76452,9,70,Social Media,5,25,4,Single,Bachelors,No,24,7.3,2,15/08/2012,NA,Customer Operations,E11912,31/12/2014,0,0.62,0.67,0.6,0.68
E3540,Active,Orlando,Analyst,Male,34.15,Below Average,Acceptable,19,39.74,10.73,43860,6,71,Job Boards,8,23,4,Married,Bachelors,No,7,11.68,2,07/11/2009,NA,Customer Operations,E5654,31/12/2014,0,0.66,0.71,0.71,0.74
E3548,Active,Orlando,Analyst,Male,28.83,Excellent,Above Average,13,26.56,4.5,97884,10,70,Job Fairs,2,6,4,Single,Bachelors,No,25,6.6,2,06/07/2012,NA,Customer Operations,E12128,31/12/2014,0,0.66,0.62,0.77,0.82
E3552,Active,Orlando,Analyst,Male,33.98,Acceptable,Below Average,6,36.44,1.12,52344,13,70,Job Fairs,7,17,5,Single,Bachelors,No,22,13.92,5,04/01/2012,NA,Customer Operations,E88,31/12/2014,0,0.72,0.77,0.7,0.84
E3555,Active,Orlando,Specialist,Female,35.63,Acceptable,Unacceptable,4,35.58,12.95,90612,13,70,Consultant,9,19,9,Married,Bachelors,Yes,7,10.26,6,09/04/2003,NA,Customer Operations,E14003,31/12/2014,0,0.76,0.78,0.78,0.86
E3557,Active,Orlando,Analyst,Female,30.77,Acceptable,Acceptable,11,35.32,11.65,56508,12,70,Employee Referral,9,18,5,Single,Bachelors,No,23,10.4,8,09/11/2011,NA,Customer Operations,E10542,31/12/2014,0,0.39,0.71,0.43,0.6
E3569,Inactive,New York,Analyst,Male,24.83,Acceptable,Acceptable,17,36.1,4.67,34212,6,71,Consultant,3,38,4,Single,Bachelors,No,10,4.62,5,26/09/2012,05/02/2014,Customer Operations,E853,31/12/2014,1,0.518,0.86,0.81,0.85
E359,Active,Chicago,Specialist,Female,36.31,Acceptable,Excellent,19,41.88,0.85,138060,7,72,Employee Referral,6,8,9,Married,Bachelors,Yes,8,12.06,6,11/08/2010,NA,Customer Operations,E14069,31/12/2014,0,0.616,0.88,0.88,0.96
E3593,Active,Chicago,Analyst,Male,30.95,Excellent,Above Average,10,30.34,1.23,93900,17,71,Consultant,3,20,3,Single,Bachelors,No,14,11.57,6,10/12/2011,NA,Customer Operations,E12078,31/12/2014,0,0.99,1,1,0.98
E3596,Active,Chicago,Analyst,Female,24.92,Above Average,Excellent,21,29.99,1.61,56568,9,72,Social Media,6,25,3,Single,Bachelors,No,8,5.81,10,07/10/2011,NA,Customer Operations,E2285,31/12/2014,0,0.89,0.87,0.93,0.95
E3601,Active,Orlando,Analyst,Male,37.68,Above Average,Above Average,8,39.38,11.4,89592,15,74,Job Boards,5,20,8,Married,Bachelors,No,10,14.8,2,30/05/2012,NA,Customer Operations,E10081,31/12/2014,0,0.8,0.82,0.73,0.84
E3606,Active,Chicago,Specialist,Male,29.39,Above Average,Acceptable,2,35.12,4.44,88656,14,70,Job Fairs,8,9,9,Married,Bachelors,Yes,5,10.45,0,05/03/2008,NA,Customer Operations,E14019,31/12/2014,0,0.616,0.88,0.93,0.95
E3610,Active,Chicago,Analyst,Female,26.95,Excellent,Excellent,21,29.99,1.61,61476,14,71,Company Website,2,19,3,Single,Bachelors,No,19,8.19,3,28/04/2010,NA,Customer Operations,E2285,31/12/2014,0,0.89,0.87,0.93,0.95
E3624,Active,Chicago,Analyst,Male,25.52,Acceptable,Acceptable,16,25.89,3.84,41868,9,73,Social Media,8,22,5,Single,Bachelors,No,16,5.36,6,30/03/2012,NA,Customer Operations,E8030,31/12/2014,0,1,1,1,1
E3649,Active,Chicago,Analyst,Male,27.67,Acceptable,Excellent,4,35.99,7.92,41856,12,73,Job Fairs,7,22,2,Single,Bachelors,No,18,9.9,5,18/08/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E3656,Inactive,New York,Analyst,Male,30.29,Acceptable,Acceptable,18,29.76,0.81,51348,8,75,Walk-In,4,17,5,Married,Bachelors,No,12,7.8,3,26/10/2011,08/07/2014,Customer Operations,E6634,31/12/2014,1,0.427,0.68,0.63,0.73
E3657,Inactive,New York,Analyst,Male,27.5,Above Average,Below Average,5,32.62,2.54,52116,12,75,Employee Referral,9,12,5,Single,Bachelors,No,31,6.3,13,17/03/2010,07/12/2014,Customer Operations,E3389,31/12/2014,1,0.455,0.67,0.5,0.67
E366,Active,Chicago,Specialist,Male,34.64,Above Average,Acceptable,17,27.95,2.38,105876,11,67,Company Website,5,14,8,Married,Bachelors,Yes,10,15.3,5,21/07/2004,NA,Customer Operations,E783,31/12/2014,0,0.51,0.5,0.21,0.76
E3674,Active,Chicago,Analyst,Male,27.23,Acceptable,Acceptable,11,46.53,14.42,48024,8,68,Consultant,9,14,3,Single,Bachelors,Yes,5,4.59,4,13/08/2009,NA,Customer Operations,E8116,31/12/2014,0,0.52,0.63,0.44,0.8
E3678,Active,Chicago,Analyst,Female,27.15,Above Average,Excellent,4,35.99,7.92,44184,15,71,Company Website,9,25,5,Single,Bachelors,No,21,8.37,9,16/09/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E3695,Active,Chicago,Analyst,Male,24.06,Above Average,Above Average,11,31.38,8.94,47100,14,72,Job Boards,5,22,3,Single,Bachelors,Yes,6,5.94,10,15/04/2011,NA,Customer Operations,E8017,31/12/2014,0,0.81,0.86,0.86,0.89
E37,Inactive,Orlando,Analyst,Male,29.99,Unacceptable,Acceptable,11,34.28,12.95,44400,0,73,Job Fairs,6,39,4,Single,Masters,No,31,9.36,10,07/12/2009,06/05/2014,Customer Operations,E5663,31/12/2014,1,0.71,0.78,0.67,0.8
E3707,Active,Orlando,Specialist,Male,28.09,Above Average,Above Average,11,34.22,3.32,66444,10,72,Walk-In,8,11,5,Single,Bachelors,Yes,13,9.8,1,18/09/2009,NA,Customer Operations,E13772,31/12/2014,0,0.85,1,0.82,0.91
E3711,Active,Orlando,Analyst,Male,34.92,Below Average,Acceptable,9,27.96,2.59,76872,8,70,Walk-In,7,14,4,Married,Bachelors,No,15,15.81,6,21/12/2011,NA,Customer Operations,E945,31/12/2014,0,0.49,0.55,0.45,0.6
E373,Active,New York,Analyst,Male,37.81,Acceptable,Acceptable,8,34.71,2.67,75816,7,56,Job Fairs,5,6,8,Married,Bachelors,No,19,16.2,8,17/12/2003,NA,Customer Operations,E13468,31/12/2014,0,0.73,0.88,0.72,0.68
E3742,Inactive,Chicago,Analyst,Female,25.51,Above Average,Acceptable,11,26.68,6.58,50856,11,72,Consultant,3,16,5,Single,Bachelors,No,23,7.68,10,03/02/2010,30/01/2014,Customer Operations,E12073,31/12/2014,1,0.67,0.71,0.65,0.87
E3746,Active,Orlando,Analyst,Female,30.33,Acceptable,Acceptable,19,39.74,10.73,45228,9,70,Job Boards,7,22,4,Married,Bachelors,No,16,11.04,4,17/11/2010,NA,Customer Operations,E5654,31/12/2014,0,0.66,0.71,0.71,0.74
E3754,Inactive,Chicago,Analyst,Female,25.04,Unacceptable,Above Average,10,30.21,0.92,38760,0,73,Company Website,5,14,8,Single,Bachelors,No,23,6.02,8,15/07/2011,02/10/2014,Customer Operations,E1814,31/12/2014,1,0.448,0.64,0.64,0.76
E3756,Active,New York,Analyst,Male,27.96,Acceptable,Acceptable,5,33.36,12.66,63384,13,71,Job Boards,5,25,3,Married,Bachelors,No,11,5.5,8,21/09/2011,NA,Customer Operations,E11769,31/12/2014,0,0.89,0.83,0.83,1
E3762,Active,Chicago,Analyst,Male,25.82,Above Average,Above Average,14,27.05,6.58,51840,10,74,Company Website,2,24,4,Single,Bachelors,No,14,6.48,5,06/01/2012,NA,Customer Operations,E77,31/12/2014,0,0.98,1,1,0.93
E3790,Active,Orlando,Analyst,Male,27.5,Acceptable,Acceptable,18,29.41,8.18,51564,9,72,Social Media,6,7,5,Married,Bachelors,No,15,6.2,10,18/09/2009,NA,Customer Operations,E9308,31/12/2014,0,0.511,0.89,0.67,0.95
E3796,Inactive,New York,Specialist,Male,30.05,Acceptable,Acceptable,16,42.1,4.68,61032,13,70,Walk-In,1,30,4,Single,Bachelors,Yes,28,10.56,12,11/06/2008,26/12/2014,Customer Operations,E7636,31/12/2014,1,0.546,0.89,0.77,0.75
E3804,Active,Orlando,Analyst,Male,30.6,Below Average,Acceptable,4,37.22,9.69,46284,8,70,Employee Referral,5,7,3,Single,Bachelors,No,2,8.84,5,29/12/2010,NA,Customer Operations,E10234,31/12/2014,0,0.65,0.63,0.75,0.7
E381,Active,Chicago,Analyst,Female,25.05,Acceptable,Excellent,4,35.99,7.92,46632,12,71,Job Fairs,9,7,2,Single,Bachelors,No,7,5.46,10,23/07/2010,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E3813,Active,Chicago,Analyst,Male,31.28,Acceptable,Excellent,4,35.99,7.92,53304,14,70,Consultant,1,22,4,Single,Bachelors,No,17,7.15,8,29/08/2009,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E3821,Active,New York,Analyst,Female,37.32,Unacceptable,Acceptable,9,44.07,3.17,49920,0,74,Consultant,9,18,3,Single,Bachelors,No,16,15.58,4,21/03/2012,NA,Customer Operations,E9335,31/12/2014,0,0.73,0.73,0.73,0.75
E3831,Inactive,Orlando,Analyst,Male,28.36,Below Average,Acceptable,19,27.28,4.7,33768,3,70,Walk-In,8,23,5,Married,Masters,No,32,7.7,7,11/01/2012,30/10/2014,Customer Operations,E2795,31/12/2014,1,0.644,0.95,0.95,0.88
E3836,Inactive,Chicago,Analyst,Female,27.8,Acceptable,Acceptable,21,34.73,2.65,38640,7,74,Job Boards,2,36,5,Single,Bachelors,No,18,8.1,2,03/12/2010,14/08/2014,Customer Operations,E5357,31/12/2014,1,0.79,0.77,0.85,0.8
E3842,Active,Chicago,Analyst,Female,24.23,Above Average,Acceptable,15,32.58,2.38,47040,10,72,Employee Referral,0,8,3,Single,Bachelors,No,13,4.56,5,09/12/2011,NA,Customer Operations,E1454,31/12/2014,0,0.35,0.31,0.44,0.94
E3843,Active,Chicago,Analyst,Male,26.45,Excellent,Excellent,4,35.99,7.92,46116,12,70,Consultant,2,17,4,Single,Bachelors,No,25,6.8,5,16/09/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E3848,Inactive,Orlando,Analyst,Female,25.38,Acceptable,Acceptable,14,39.66,2.88,48012,6,75,Company Website,0,19,2,Single,Bachelors,No,18,5.6,5,07/04/2010,23/06/2014,Customer Operations,E13327,31/12/2014,1,0.91,0.93,0.9,0.89
E386,Active,Chicago,Analyst,Female,28.57,Acceptable,Acceptable,15,32.58,2.38,48828,12,72,Social Media,8,15,3,Single,Bachelors,No,6,9.57,8,04/07/2012,NA,Customer Operations,E1454,31/12/2014,0,0.35,0.31,0.44,0.94
E3874,Inactive,Chicago,Analyst,Male,24.88,Acceptable,Excellent,4,35.99,7.92,48900,7,74,Social Media,6,17,5,Single,Bachelors,No,19,4.41,6,23/07/2010,18/05/2014,Customer Operations,E6655,31/12/2014,1,0.581,0.72,0.84,0.85
E3876,Inactive,New York,Analyst,Male,30.21,Acceptable,Excellent,20,31.5,10.09,47592,7,73,Employee Referral,8,35,8,Single,Masters,No,32,7.44,10,02/12/2009,19/09/2014,Customer Operations,E12473,31/12/2014,1,0.532,0.83,0.79,0.86
E3883,Inactive,New York,Analyst,Male,31.59,Acceptable,Acceptable,17,36.1,4.67,60072,6,73,Company Website,7,31,8,Married,Bachelors,No,18,9.24,4,23/12/2009,14/02/2014,Customer Operations,E853,31/12/2014,1,0.518,0.86,0.81,0.85
E3893,Inactive,Orlando,Analyst,Female,26.92,Above Average,Below Average,10,34.81,2.61,75912,6,77,Job Boards,8,14,6,Single,Masters,No,21,8.37,2,09/11/2011,06/05/2014,Customer Operations,E3332,31/12/2014,1,0.59,0.79,0.46,0.57
E391,Active,Chicago,Analyst,Female,22.92,Above Average,Acceptable,15,31.3,8.29,42096,14,72,Company Website,9,9,5,Single,Bachelors,No,18,2.7,0,18/04/2012,NA,Customer Operations,E4030,31/12/2014,0,0.77,0.86,0.73,0.79
E3917,Inactive,Chicago,Analyst,Female,24.65,Below Average,Acceptable,18,33.75,10.45,38400,2,72,Job Fairs,2,19,6,Single,Bachelors,No,27,3.92,8,30/09/2011,14/12/2014,Customer Operations,E7466,31/12/2014,1,0.441,0.67,0.61,0.8
E3919,Active,Orlando,Analyst,Male,36.74,Acceptable,Above Average,20,32.7,8.08,76152,13,73,Job Boards,0,12,5,Married,Bachelors,No,24,19,7,02/03/2011,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E3943,Active,Orlando,Analyst,Male,28.21,Acceptable,Above Average,12,31.84,8.18,50400,11,74,Employee Referral,0,12,5,Single,Bachelors,No,15,5.7,0,04/11/2009,NA,Customer Operations,E7261,31/12/2014,0,0.89,0.9,0.9,0.88
E3945,Inactive,Chicago,Analyst,Male,22.79,Acceptable,Acceptable,17,34.42,0.5,36216,7,74,Job Boards,1,24,7,Single,Bachelors,No,23,3.25,6,30/03/2012,18/05/2014,Customer Operations,E9446,31/12/2014,1,0.385,0.38,0.63,0.7
E3953,Active,New York,Analyst,Female,29.89,Acceptable,Excellent,9,42.9,2.63,55980,10,71,Employee Referral,5,10,2,Single,Bachelors,No,1,6.48,0,01/02/2012,NA,Customer Operations,E1854,31/12/2014,0,0.74,0.75,0.63,0.78
E3957,Inactive,Chicago,Analyst,Male,27.11,Below Average,Excellent,26,31.15,8.08,39396,7,75,Company Website,5,33,4,Single,Bachelors,No,33,4.86,0,30/03/2012,14/08/2014,Customer Operations,E3638,31/12/2014,1,0.588,0.78,0.81,0.85
E3958,Active,Chicago,Analyst,Male,31.24,Above Average,Above Average,16,26.41,6.45,61944,11,72,Job Fairs,8,9,6,Married,Bachelors,No,20,10.4,9,18/05/2012,NA,Customer Operations,E13652,31/12/2014,0,0.56,0.57,0.57,0.74
E3960,Inactive,Orlando,Analyst,Male,29.46,Acceptable,Acceptable,18,33.02,2.56,40788,12,70,Employee Referral,1,20,7,Single,Masters,No,8,6.71,12,09/02/2011,31/08/2014,Customer Operations,E2174,31/12/2014,1,0.231,0.36,0.36,0.76
E3973,Active,Orlando,Analyst,Female,28.13,Above Average,Acceptable,7,34.31,10.55,57744,13,77,Job Fairs,6,24,3,Single,Bachelors,No,13,7.7,5,23/09/2009,NA,Customer Operations,E6187,31/12/2014,0,0.87,0.97,0.81,0.91
E3979,Active,Orlando,Analyst,Male,27.7,Acceptable,Acceptable,11,32.49,0.61,62700,13,70,Walk-In,5,23,2,Single,Bachelors,No,6,7.9,3,23/09/2009,NA,Customer Operations,E7906,31/12/2014,0,0.96,1,1,1
E398,Active,Chicago,Analyst,Female,30.08,Acceptable,Acceptable,10,29.01,0.81,52968,14,71,Job Boards,3,13,3,Single,Bachelors,No,21,10.56,7,25/11/2009,NA,Customer Operations,E9351,31/12/2014,0,0.95,1,1,0.88
E3987,Active,Chicago,Specialist,Male,29.8,Above Average,Acceptable,16,31.41,8.52,65172,14,71,Consultant,2,21,2,Single,Bachelors,Yes,9,10.44,3,23/09/2009,NA,Customer Operations,E8862,31/12/2014,0,0.413,0.63,0.63,0.8
E399,Active,Chicago,Analyst,Male,29.1,Above Average,Acceptable,9,38.77,2.15,57528,12,71,Company Website,5,8,4,Single,Bachelors,No,19,9.9,9,16/09/2009,NA,Customer Operations,E12620,31/12/2014,0,0.67,0.67,0.67,0.78
E401,Inactive,New York,Analyst,Male,28.13,Acceptable,Excellent,9,42.9,2.63,39120,9,73,Job Boards,2,37,6,Single,Masters,No,21,8.3,6,03/08/2011,16/08/2014,Customer Operations,E1854,31/12/2014,1,0.74,0.75,0.63,0.78
E4011,Active,Chicago,Analyst,Female,24.31,Acceptable,Above Average,11,31.38,8.94,40500,12,70,Walk-In,5,19,3,Single,Bachelors,No,7,4.92,3,21/10/2011,NA,Customer Operations,E8017,31/12/2014,0,0.81,0.86,0.86,0.89
E4027,Active,Chicago,Analyst,Female,33.1,Acceptable,Acceptable,16,40.46,0.06,49296,8,71,Job Boards,4,20,3,Single,Bachelors,No,16,8.85,8,08/01/2012,NA,Customer Operations,E6775,31/12/2014,0,0.72,0.77,0.77,0.77
E4029,Active,Chicago,Specialist,Male,29.24,Above Average,Acceptable,16,31.41,8.52,68568,15,71,Job Boards,6,24,3,Single,Bachelors,Yes,21,8.14,3,05/03/2008,NA,Customer Operations,E8862,31/12/2014,0,0.413,0.63,0.63,0.8
E403,Active,Orlando,Specialist,Male,31.69,Acceptable,Above Average,8,37.18,2.17,89040,12,70,Walk-In,2,10,8,Married,Bachelors,Yes,8,11.06,7,03/03/2004,NA,Customer Operations,E3938,31/12/2014,0,0.343,0.78,0.11,0.84
E4047,Active,Orlando,Analyst,Male,28.59,Acceptable,Below Average,13,28.33,4.7,55824,9,73,Job Fairs,9,24,3,Married,Masters,No,24,8.8,9,15/08/2012,NA,Customer Operations,E12769,31/12/2014,0,0.75,1,0.86,0.91
E4050,Inactive,Chicago,Analyst,Male,24.31,Acceptable,Acceptable,16,33.33,4.05,36720,7,73,Consultant,8,17,5,Single,Bachelors,No,11,4.92,2,09/06/2012,04/09/2014,Customer Operations,E1270,31/12/2014,1,0.35,0.5,0.55,0.61
E4052,Active,Chicago,Analyst,Female,24.45,Above Average,Acceptable,12,26.18,4.7,40908,15,72,Social Media,1,19,5,Single,Bachelors,No,10,5.58,2,09/03/2012,NA,Customer Operations,E8582,31/12/2014,0,0.95,1,0.94,0.87
E4055,Active,Chicago,Analyst,Female,25.23,Above Average,Above Average,7,32.58,10.05,51816,9,70,Job Fairs,4,13,8,Married,Bachelors,No,21,3.57,3,01/01/2011,NA,Customer Operations,E1475,31/12/2014,0,0.85,0.87,0.8,0.87
E4056,Active,Chicago,Analyst,Female,24.62,Above Average,Acceptable,17,29.28,2.84,42996,13,72,Company Website,9,21,5,Single,Bachelors,No,13,4.9,5,09/11/2011,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E4062,Active,Chicago,Analyst,Female,28.8,Acceptable,Acceptable,17,27.95,2.38,45660,10,73,Job Fairs,1,17,4,Single,Bachelors,No,22,6.82,1,18/04/2012,NA,Customer Operations,E783,31/12/2014,0,0.51,0.5,0.21,0.76
E4070,Inactive,New York,Analyst,Female,27.46,Acceptable,Acceptable,10,33.74,10.09,51396,9,73,Consultant,6,35,2,Single,Masters,No,16,5.04,11,27/01/2010,04/09/2014,Customer Operations,E6743,31/12/2014,1,0.92,1,0.91,0.91
E4086,Inactive,Chicago,Specialist,Male,24.13,Acceptable,Excellent,26,31.15,8.08,45192,11,73,Walk-In,0,33,5,Single,Bachelors,Yes,19,3.9,1,05/08/2011,20/11/2014,Customer Operations,E3638,31/12/2014,1,0.588,0.78,0.81,0.85
E4089,Inactive,Chicago,Analyst,Male,26.17,Below Average,Above Average,13,31.45,2.68,45624,5,73,Job Fairs,9,32,8,Single,Bachelors,No,10,4.56,9,18/04/2012,06/02/2014,Customer Operations,E7981,31/12/2014,1,0.497,0.67,0.67,0.73
E4091,Inactive,Orlando,Specialist,Male,33.33,Below Average,Acceptable,17,31.93,0.85,74736,4,69,Employee Referral,8,27,8,Married,Bachelors,Yes,23,14.4,10,05/01/2005,02/06/2014,Customer Operations,E6266,31/12/2014,1,0.511,0.75,0.75,0.78
E4094,Inactive,New York,Analyst,Male,31.42,Acceptable,Acceptable,35,32.05,9.83,49800,6,71,Social Media,0,10,8,Married,Bachelors,No,14,8.32,6,07/10/2009,23/11/2014,Customer Operations,E12655,31/12/2014,1,0.476,0.82,0.71,0.74
E4098,Active,Chicago,Analyst,Female,29.49,Unacceptable,Acceptable,19,40.65,2.86,50700,0,73,Social Media,2,20,2,Single,Bachelors,No,7,8.03,6,20/05/2011,NA,Customer Operations,E10723,31/12/2014,0,0.97,1,0.93,0.89
E410,Active,Chicago,Analyst,Male,33.15,Above Average,Acceptable,14,32.69,2.44,44256,11,70,Job Fairs,1,22,4,Single,Bachelors,No,15,12.45,0,09/10/2009,NA,Customer Operations,E13461,31/12/2014,0,0.75,0.79,0.84,0.61
E4102,Active,Chicago,Specialist,Female,26.07,Acceptable,Above Average,18,33.57,4.42,66096,14,71,Job Fairs,6,17,5,Single,Masters,Yes,6,4.48,7,06/09/2009,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E4115,Active,Orlando,Specialist,Male,31.38,Above Average,Below Average,6,36.44,1.12,107784,14,78,Walk-In,7,10,3,Married,Bachelors,Yes,13,8.06,1,28/09/2005,NA,Customer Operations,E88,31/12/2014,0,0.72,0.77,0.7,0.84
E4117,Active,Orlando,Specialist,Female,30.53,Above Average,Acceptable,16,36.92,7.89,58224,9,75,Job Boards,6,5,4,Single,Bachelors,Yes,6,7.54,4,23/10/2009,NA,Customer Operations,E13735,31/12/2014,0,0.9,0.9,0.95,0.91
E4120,Inactive,New York,Specialist,Male,25.65,Acceptable,Acceptable,8,33.86,10.53,93312,10,70,Job Boards,2,27,8,Single,Bachelors,Yes,29,5.76,8,07/09/2011,04/01/2014,Customer Operations,E10984,31/12/2014,1,0.504,0.84,0.69,0.72
E4123,Active,Chicago,Analyst,Female,32.4,Above Average,Above Average,16,26.41,6.45,79368,13,83,Walk-In,2,14,2,Single,Bachelors,Yes,17,13.72,0,14/06/2006,NA,Customer Operations,E13652,31/12/2014,0,0.56,0.57,0.57,0.74
E4124,Active,Orlando,Analyst,Male,27.07,Above Average,Above Average,19,32.22,2.08,57732,12,70,Consultant,7,5,5,Single,Bachelors,No,2,5.94,3,25/11/2009,NA,Customer Operations,E12279,31/12/2014,0,0.504,0.68,0.84,0.85
E4147,Active,Orlando,Analyst,Male,29.59,Acceptable,Acceptable,10,33.59,1.83,74640,12,84,Consultant,2,22,3,Single,Masters,No,11,8.16,2,06/07/2012,NA,Customer Operations,E1228,31/12/2014,0,0.623,0.91,0.91,0.91
